,song_name,song_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1447,I Was Made For Lovin' You,6S9q9mEifNdnTNlli2xSuD,KISS,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,audio_features,6S9q9mEifNdnTNlli2xSuD,spotify:track:6S9q9mEifNdnTNlli2xSuD,https://api.spotify.com/v1/tracks/6S9q9mEifNdnTNlli2xSuD,https://api.spotify.com/v1/audio-analysis/6S9q9mEifNdnTNlli2xSuD,271240,4
1448,The Boys Of Summer,0p7T2DoRUeLX47sa3Ar2Ny,Don Henley,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,0p7T2DoRUeLX47sa3Ar2Ny,spotify:track:0p7T2DoRUeLX47sa3Ar2Ny,https://api.spotify.com/v1/tracks/0p7T2DoRUeLX47sa3Ar2Ny,https://api.spotify.com/v1/audio-analysis/0p7T2DoRUeLX47sa3Ar2Ny,288733,4
1449,How Deep Is Your Love,4ZpO5GtZFQg6S2TURI2wTA,Bee Gees,0.624,0.19,5,-17.547,0,0.0288,0.268,1.41e-06,0.231,0.648,105.021,audio_features,4ZpO5GtZFQg6S2TURI2wTA,spotify:track:4ZpO5GtZFQg6S2TURI2wTA,https://api.spotify.com/v1/tracks/4ZpO5GtZFQg6S2TURI2wTA,https://api.spotify.com/v1/audio-analysis/4ZpO5GtZFQg6S2TURI2wTA,241360,4
1450,It's Raining Men,5TgD3Wh5ZUZnUU4tmVvJbx,The Weather Girls,0.705,0.898,5,-6.371,0,0.0702,0.207,0.00118,0.702,0.657,136.282,audio_features,5TgD3Wh5ZUZnUU4tmVvJbx,spotify:track:5TgD3Wh5ZUZnUU4tmVvJbx,https://api.spotify.com/v1/tracks/5TgD3Wh5ZUZnUU4tmVvJbx,https://api.spotify.com/v1/audio-analysis/5TgD3Wh5ZUZnUU4tmVvJbx,212000,4
1451,"If I Can't Have You - From ""Saturday Night Fever""",7C29GgUdLYoPFt7gY52aT6,Yvonne Elliman,0.599,0.807,8,-6.971,0,0.0412,0.108,0.0,0.348,0.846,109.497,audio_features,7C29GgUdLYoPFt7gY52aT6,spotify:track:7C29GgUdLYoPFt7gY52aT6,https://api.spotify.com/v1/tracks/7C29GgUdLYoPFt7gY52aT6,https://api.spotify.com/v1/audio-analysis/7C29GgUdLYoPFt7gY52aT6,177213,4
1452,Human - 2003 - Remaster,1At0C8SdwvSpERXtgefXuc,The Human League,0.633,0.541,8,-11.107,1,0.0251,0.0602,0.000475,0.0665,0.493,101.391,audio_features,1At0C8SdwvSpERXtgefXuc,spotify:track:1At0C8SdwvSpERXtgefXuc,https://api.spotify.com/v1/tracks/1At0C8SdwvSpERXtgefXuc,https://api.spotify.com/v1/audio-analysis/1At0C8SdwvSpERXtgefXuc,229160,4
1453,Fa-Fa-Fa-Fa-Fa (Sad Song) - 2016 Remaster,1UKmnH30X22IlVC7WX07Y7,Otis Redding,0.773,0.26,10,-15.505,1,0.0421,0.42,0.0352,0.163,0.769,98.268,audio_features,1UKmnH30X22IlVC7WX07Y7,spotify:track:1UKmnH30X22IlVC7WX07Y7,https://api.spotify.com/v1/tracks/1UKmnH30X22IlVC7WX07Y7,https://api.spotify.com/v1/audio-analysis/1UKmnH30X22IlVC7WX07Y7,162040,4
1454,Morning Has Broken,0GvAi1lFRDLXkPr9Y7WFkD,Yusuf / Cat Stevens,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,0.405,133.126,audio_features,0GvAi1lFRDLXkPr9Y7WFkD,spotify:track:0GvAi1lFRDLXkPr9Y7WFkD,https://api.spotify.com/v1/tracks/0GvAi1lFRDLXkPr9Y7WFkD,https://api.spotify.com/v1/audio-analysis/0GvAi1lFRDLXkPr9Y7WFkD,200000,3
1455,Father And Son,2tbdjsdJ9xtyunKnZBkGxF,Yusuf / Cat Stevens,0.497,0.343,7,-11.482,1,0.0369,0.615,3.13e-05,0.099,0.407,136.118,audio_features,2tbdjsdJ9xtyunKnZBkGxF,spotify:track:2tbdjsdJ9xtyunKnZBkGxF,https://api.spotify.com/v1/tracks/2tbdjsdJ9xtyunKnZBkGxF,https://api.spotify.com/v1/audio-analysis/2tbdjsdJ9xtyunKnZBkGxF,221000,4
1456,Love Of My Life - Remastered 2011,790YJcgHlN3SaosQCHlWzn,Queen,0.331,0.183,5,-11.63,1,0.0287,0.936,9.07e-06,0.115,0.26,79.195,audio_features,790YJcgHlN3SaosQCHlWzn,spotify:track:790YJcgHlN3SaosQCHlWzn,https://api.spotify.com/v1/tracks/790YJcgHlN3SaosQCHlWzn,https://api.spotify.com/v1/audio-analysis/790YJcgHlN3SaosQCHlWzn,217400,4
